"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:03";13734;1;45630482677,5
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 11:35:03";25006;1;45630482677,5
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:03";8763;1;45630482677,5
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:03";-36;1;45630482677,5
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:04";11157;1;45630482689,0509
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:04";7718;1;45630482689,0509
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:04";13728;1;45630482689,0509
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:04";7;1;45630482689,0509
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:05";11180;1;45630482700,6597
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:05";7693;1;45630482700,6597
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:05";13724;1;45630482700,6597
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 11:35:05";25003;1;45630482700,6597
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:05";8758;1;45630482700,6713
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:05";18;1;45630482700,6713
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:06";10976;1;45630482712,2222
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:06";7670;1;45630482712,2222
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:06";13717;1;45630482712,2222
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 11:35:06";13054;1;45630482712,2338
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 11:35:06";25002;1;45630482712,2338
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:06";8769;1;45630482712,2338
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:06";-33;1;45630482712,2338
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:07";11100;1;45630482723,8426
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:07";7714;1;45630482723,8426
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:07";13713;1;45630482723,8426
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:07";8767;1;45630482723,8426
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:07";17;1;45630482723,8426
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:07";5;1;45630482723,8426
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:07";-34;1;45630482723,8426
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:08";11099;1;45630482735,3241
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:08";7696;1;45630482735,3241
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:08";13707;1;45630482735,3241
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 11:35:08";25001;1;45630482735,3357
"Entradas / Sel. Loc_TEMPERATURA ACEITE MD";"04.12.2024 11:35:08";646;1;45630482735,3357
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:08";8761;1;45630482735,3357
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:08";16;1;45630482735,3357
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:08";4;1;45630482735,3357
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:08";-33;1;45630482735,3357
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:09";11006;1;45630482746,875
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:09";7697;1;45630482746,875
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:09";13701;1;45630482746,8866
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 11:35:09";24999;1;45630482746,8866
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:09";8763;1;45630482746,8866
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:09";17;1;45630482746,8866
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:09";5;1;45630482746,8866
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:10";11093;1;45630482758,4259
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:10";7684;1;45630482758,4259
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:10";13695;1;45630482758,4259
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:10";8759;1;45630482758,4259
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:10";18;1;45630482758,4375
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:10";-32;1;45630482758,4375
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:11";11104;1;45630482770,081
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:11";7687;1;45630482770,081
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:11";13691;1;45630482770,081
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:11";8763;1;45630482770,081
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:11";4;1;45630482770,0926
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:11";-34;1;45630482770,0926
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:12";11149;1;45630482781,6667
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:12";7704;1;45630482781,6667
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:12";13684;1;45630482781,6782
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 11:35:12";24998;1;45630482781,6782
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:12";7;1;45630482781,6782
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:12";-36;1;45630482781,6782
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:13";11033;1;45630482793,2407
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:13";7671;1;45630482793,2407
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:13";13679;1;45630482793,2407
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:13";8758;1;45630482793,2407
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:13";5;1;45630482793,2407
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:13";-33;1;45630482793,2407
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:14";11129;1;45630482804,8264
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:14";7676;1;45630482804,8264
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:14";13675;1;45630482804,8264
"Entradas / Sel. Loc_TEMPERATURA ENTRADA AGUA MD";"04.12.2024 11:35:14";603;1;45630482804,838
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:14";8763;1;45630482804,838
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:14";7;1;45630482804,838
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:14";-36;1;45630482804,838
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:15";10971;1;45630482816,3889
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:15";7678;1;45630482816,3889
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:15";13670;1;45630482816,3889
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:15";8762;1;45630482816,3889
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:15";-33;1;45630482816,3889
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:16";11013;1;45630482828,0208
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:16";7687;1;45630482828,0324
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:16";13663;1;45630482828,0324
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:16";8769;1;45630482828,0324
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:16";17;1;45630482828,0324
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:16";5;1;45630482828,0324
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:16";-34;1;45630482828,0324
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:17";11074;1;45630482839,5255
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:17";7683;1;45630482839,5255
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:17";13658;1;45630482839,5255
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:17";8758;1;45630482839,5255
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:18";11071;1;45630482851,0995
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:18";7671;1;45630482851,0995
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:18";13651;1;45630482851,0995
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:18";8759;1;45630482851,0995
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:18";18;1;45630482851,0995
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:18";7;1;45630482851,0995
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:19";11004;1;45630482862,6968
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:19";7691;1;45630482862,6968
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:19";13647;1;45630482862,6968
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 11:35:19";24999;1;45630482862,6968
"Entradas / Sel. Loc_TEMPERATURA ACEITE MD";"04.12.2024 11:35:19";645;1;45630482862,6968
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:19";8763;1;45630482862,6968
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:19";5;1;45630482862,6968
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:19";-33;1;45630482862,7083
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:20";11105;1;45630482874,2593
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:20";13642;1;45630482874,2593
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 11:35:20";13055;1;45630482874,2593
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:20";8758;1;45630482874,2593
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:20";17;1;45630482874,2708
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:20";-32;1;45630482874,2708
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:21";10956;1;45630482885,8565
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:21";7681;1;45630482885,8565
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:21";13636;1;45630482885,8681
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:21";8762;1;45630482885,8681
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:21";18;1;45630482885,8681
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:21";4;1;45630482885,8681
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:21";-34;1;45630482885,8681
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:22";11050;1;45630482897,419
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:22";7647;1;45630482897,419
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:22";13630;1;45630482897,419
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:22";5;1;45630482897,4306
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:23";11029;1;45630482909,0162
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:23";7683;1;45630482909,0278
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:23";13625;1;45630482909,0278
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 11:35:23";25001;1;45630482909,0278
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:23";8770;1;45630482909,0278
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:23";4;1;45630482909,0278
"FARF - Auxiliar - S06B15 - RELE AUTOMATICO FAROLAS FRONT";"04.12.2024 11:35:23";-1;1;45630482909,0393
"Entradas / Sel. Loc_INVERSION LOCAL AL CENTRO";"04.12.2024 11:35:23";-1;1;45630482909,0393
"Entradas / Sel. Loc_INVERSION FW";"04.12.2024 11:35:23";-1;1;45630482909,0509
"Entradas / Sel. Loc_RELE FAROS FOR";"04.12.2024 11:35:23";-1;1;45630482909,0509
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:24";11013;1;45630482920,625
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:24";7670;1;45630482920,6366
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:24";13620;1;45630482920,6366
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:24";8757;1;45630482920,6366
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:24";-13;1;45630482920,6366
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:24";75;1;45630482920,6366
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:24";-46;1;45630482920,6366
"XFB6 - Auxiliar - S07B13 - CAMPO GP (GF / BF)";"04.12.2024 11:35:24";-1;1;45630482920,6482
"Entradas / Sel. Loc_AUXILIAR BF";"04.12.2024 11:35:24";-1;1;45630482920,6482
"Entradas / Sel. Loc_THS 1-8 CAMPO GENERADOR";"04.12.2024 11:35:24";-1;1;45630482920,6482
"Entradas / Sel. Loc_SP 36 / SP 236";"04.12.2024 11:35:24";-1;1;45630482920,6597
"MPD - Auxiliar - S08B13 - SP25";"04.12.2024 11:35:24";-1;1;45630482920,6597
"MPE - Auxiliar - S08B15 SP36";"04.12.2024 11:35:24";-1;1;45630482920,6713
"Entradas / Sel. Loc_SP 14 / SP 145";"04.12.2024 11:35:24";-1;1;45630482920,6713
"MPC - Auxiliar - S08B09 SP14";"04.12.2024 11:35:24";-1;1;45630482920,6713
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:25";10978;1;45630482932,2106
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:25";7678;1;45630482932,2106
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:25";13616;1;45630482932,2106
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:25";-14;1;45630482932,2106
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:25";69;1;45630482932,2106
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:25";-47;1;45630482932,2106
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:26";11169;1;45630482943,7037
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:26";7664;1;45630482943,7037
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:26";13575;1;45630482943,7037
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 11:35:26";11738;1;45630482943,7153
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 11:35:26";25011;1;45630482943,7153
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:26";8763;1;45630482943,7153
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:26";-16;1;45630482943,7153
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:26";61;1;45630482943,7153
"Entradas / Sel. Loc_AUXILIAR GF / SF";"04.12.2024 11:35:26";-1;1;45630482943,7153
"Entradas / Sel. Loc_PRESOSTATO FRENO INDEPENDIENTE";"04.12.2024 11:35:26";-1;1;45630482943,7384
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:27";11109;1;45630482955,3472
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:27";7655;1;45630482955,3472
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:27";13554;1;45630482955,3472
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 11:35:27";7854;1;45630482955,3472
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 11:35:27";25040;1;45630482955,3472
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:27";8655;1;45630482955,3472
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:27";525;1;45630482955,3588
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:27";2780;1;45630482955,3588
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:27";2429;1;45630482955,3588
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:28";11053;1;45630482966,8634
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:28";7614;1;45630482966,8634
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:28";12409;1;45630482966,8634
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 11:35:28";3950;1;45630482966,8634
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 11:35:28";25109;1;45630482966,8634
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:28";8567;1;45630482966,8634
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:28";617;1;45630482966,8634
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:28";3599;1;45630482966,875
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:28";3460;1;45630482966,875
"Entradas / Sel. Loc_PRESOSTATO FRENO INDEPENDIENTE";"04.12.2024 11:35:28";0;1;45630482966,8981
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:29";11138;1;45630482978,4722
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:29";7620;1;45630482978,4722
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:29";12612;1;45630482978,4722
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 11:35:29";5666;1;45630482978,4722
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 11:35:29";25146;1;45630482978,4838
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:29";8691;1;45630482978,4838
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:29";716;1;45630482978,4838
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:29";3763;1;45630482978,4838
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:29";3728;1;45630482978,4838
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:30";11128;1;45630482990,0694
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:30";7592;1;45630482990,0694
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:30";13132;1;45630482990,0694
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 11:35:30";9631;1;45630482990,0694
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 11:35:30";25159;1;45630482990,0694
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:30";8684;1;45630482990,0694
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:30";651;1;45630482990,0694
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:30";4455;1;45630482990,081
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:30";4297;1;45630482990,081
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:31";11038;1;45630483001,6551
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:31";7602;1;45630483001,6551
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:31";13240;1;45630483001,6551
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 11:35:31";12505;1;45630483001,6551
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 11:35:31";25179;1;45630483001,6551
"Entradas / Sel. Loc_TEMPERATURA ACEITE MD";"04.12.2024 11:35:31";644;1;45630483001,6551
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:31";8755;1;45630483001,6667
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:31";515;1;45630483001,6667
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:31";4206;1;45630483001,6667
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:31";4085;1;45630483001,6782
"Entradas / Sel. Loc_AUXILIAR GF / SF";"04.12.2024 11:35:31";0;1;45630483001,6782
"XFB6 - Auxiliar - S07B13 - CAMPO GP (GF / BF)";"04.12.2024 11:35:31";0;1;45630483001,6782
"Entradas / Sel. Loc_AUXILIAR BF";"04.12.2024 11:35:31";0;1;45630483001,6782
"Entradas / Sel. Loc_THS 1-8 CAMPO GENERADOR";"04.12.2024 11:35:31";0;1;45630483001,6898
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:32";11079;1;45630483013,206
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:32";7651;1;45630483013,206
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:32";13232;1;45630483013,206
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 11:35:32";12772;1;45630483013,206
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 11:35:32";25204;1;45630483013,2176
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:32";9003;1;45630483013,2176
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:32";34;1;45630483013,2176
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:32";1709;1;45630483013,2176
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:32";1512;1;45630483013,2176
"FARF - Auxiliar - S06B15 - RELE AUTOMATICO FAROLAS FRONT";"04.12.2024 11:35:32";0;1;45630483013,2407
"Entradas / Sel. Loc_INVERSION LOCAL AL CENTRO";"04.12.2024 11:35:32";0;1;45630483013,2407
"Entradas / Sel. Loc_INVERSION FW";"04.12.2024 11:35:32";0;1;45630483013,2407
"Entradas / Sel. Loc_RELE FAROS FOR";"04.12.2024 11:35:32";0;1;45630483013,2407
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:33";11112;1;45630483024,7917
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:33";7692;1;45630483024,7917
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:33";13229;1;45630483024,7917
"Entradas / Sel. Loc_PRESIÓN CILINDRO DE FRENO";"04.12.2024 11:35:33";12808;1;45630483024,8032
"Entradas / Sel. Loc_PRESIÓN TUBO DE FRENO";"04.12.2024 11:35:33";25221;1;45630483024,8032
"Entradas / Sel. Loc_RPM MOTOR DIÉSEL";"04.12.2024 11:35:33";8917;1;45630483024,8032
"Entradas / Sel. Loc_TENSIÓN GENERADOR PPAL";"04.12.2024 11:35:33";22;1;45630483024,8032
"Entradas / Sel. Loc_CORRIENTE GRUPO 2";"04.12.2024 11:35:33";34;1;45630483024,8032
"Entradas / Sel. Loc_CORRIENTE GRUPO 1";"04.12.2024 11:35:33";-8;1;45630483024,8032
"Entradas / Sel. Loc_SP 36 / SP 236";"04.12.2024 11:35:33";0;1;45630483024,8148
"MPD - Auxiliar - S08B13 - SP25";"04.12.2024 11:35:33";0;1;45630483024,8148
"MPE - Auxiliar - S08B15 SP36";"04.12.2024 11:35:33";0;1;45630483024,8264
"Entradas / Sel. Loc_SP 14 / SP 145";"04.12.2024 11:35:33";0;1;45630483024,8264
"MPC - Auxiliar - S08B09 SP14";"04.12.2024 11:35:33";0;1;45630483024,8264
"Entradas / Sel. Loc_PRESION ACEITE COMPRESOR";"04.12.2024 11:35:34";11049;1;45630483036,3889
"Entradas / Sel. Loc_PRESIÓN ACEITE MD";"04.12.2024 11:35:34";7699;1;45630483036,3889
"Entradas / Sel. Loc_PRESIÓN DEPÓSITO PPAL";"04.12.2024 11:35:34";13225;1;45630483036,3889
